store,WeekEnding,Units,UPC,FeatureOnly,DisplayOnly,FeatureDisplay,MultQty,OUTLET,Region,Categoryid,volume,Price,PriU,BasePriu,BasePrice,TrendIndex,CatTrendIndex,RegPriU,RegPrice,MfrID,BrandID,PPGID,WeekOfYear,HLDY_EA_LG,HLDY_EA_HW,HLDY_ME_LG,HLDY_ME_HW,HLDY_ID_LG,HLDY_ID_HW,HLDY_LA_LG,HLDY_LA_HW,HLDY_HA_LG,HLDY_HA_HW,HLDY_TX_LG,HLDY_TX_HW,HLDY_XM_LG,HLDY_XM_HW,HLDY_NY_LG,HLDY_NY_HW,HLDY_SU_LG,HLDY_SU_HW,HLDY_VA_LG,HLDY_VA_HW,LogHolidayIndex,LogWeekofyearIndex,Lift3,Lift5,Lift7,Lift12,Lift20,Lift33,Lift95,Lift106,Lift107,Lift178,Lift189,Lift199,Lift229,Lift230,Lift236,Lift238,Lift239,Lift246,Lift248,Lift255,Lift265,Lift274,Lift278,Lift281,Lift282,Lift300,Lift303,Lift305,Lift307,Lift308,AbsPrice3,AbsPrice5,AbsPrice7,AbsPrice12,AbsPrice20,AbsPrice33,AbsPrice95,AbsPrice106,AbsPrice107,AbsPrice178,AbsPrice189,AbsPrice199,AbsPrice229,AbsPrice230,AbsPrice236,AbsPrice238,AbsPrice239,AbsPrice246,AbsPrice248,AbsPrice255,AbsPrice265,AbsPrice274,AbsPrice278,AbsPrice281,AbsPrice282,AbsPrice300,AbsPrice303,AbsPrice305,AbsPrice307,AbsPrice308,LogVolume,LogUnits,Discount,LogPriceIndex,LogSeason,LogPrice,LogRegPrice,LogBasePrice,LogPriu,LogRegPriu,LogBasePriu,LogSpecialPack
70004,04/06/2014,1,0013700083549,0.5714285714,0,0,1,GR,US,1,3.875,1.4606451613,5.66,6.9876527861,1.8032652351,-0.07,0,6.99,1.8038709677,7,14,256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07003271,0,0,0,-0.129475153,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,-0.31277396,0,0,0,-0.1080978,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524123256,0,0,0,0,0.0010414254,0,0,0,0.0176216212,0,0,0,0,0,0,0,-0.847842028,0,0.8097281831,-0.040116072,-0.030622438,-0.030290256,0.0098951143,0.5895990411,1.7334238922,1.9444805562,1.9441447039,0
70004,05/04/2014,1,0013700083549,0.5714285714,0,0,1,GR,US,1,3.875,1.5458064516,5.99,6.9651138901,1.7974487458,-0.03,0.04,6.99,1.8038709677,7,14,256,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060125155,0,0,0,-0.129475153,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,-0.31277396,0,0,0,-0.1080978,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524123256,0,0,0,0,0.0197526861,0,0,0,-0.006805583,0,0,0,0,0,0,0,-0.847842028,0,0.8569384835,0.0165514477,-0.020714883,0.0263772644,0.0098951143,0.5863682961,1.7900914121,1.9444805562,1.9409139589,0
70004,05/18/2014,1,0013700083549,-0.428571429,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,-0.01,0.06,6.99,1.8038709677,7,14,256,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047252636,0,0,0,-0.129475153,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,0.6036083286,0,0,0,0.6485868003,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524123256,0,0,0,0,-0.003395139,0,0,0,-0.04003123,0,0,0,0,0,0,0,-0.847842028,0,1,0.1709405919,-0.007842364,0.1807664085,0.0098951143,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70004,05/25/2014,3,0013700083549,-0.428571429,0,0,1,GR,US,1,11.625,1.7737634409,6.8733333333,6.873331753,1.773763033,1.387779E-17,0.07,6.87,1.7729032258,7,14,256,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070217575,-0.027027885,0,0,0,0.4206963139,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,-0.31277396,0,0,0,-0.1080978,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114309244,0,0,0,0,-0.004433176,0,0,0,0.0363417486,0,0,0,0,0,0,0,0.2507702607,1.0986122887,1,0.1709405919,0.0194041441,0.1639350422,-0.007421336,0.5731032972,1.9276491899,1.9271641062,1.92764896,0
70004,06/08/2014,3,0013700083549,0.5714285714,0,0,1,GR,US,1,11.625,1.5458064516,5.99,6.885055979,1.7767886398,0.02,0.09,6.87,1.7729032258,7,14,256,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006851327,0,0,0,-0.129475153,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,-0.31277396,0,0,0,-0.1080978,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114309244,0,0,0,0,-0.004618653,0,0,0,-0.000025896,0,0,0,0,0,0,0,0.2507702607,1.0986122887,0.8719068413,0.0338678977,0.0325589445,0.0263772644,-0.007421336,0.5748075999,1.7900914121,1.9271641062,1.9293532627,0
70004,06/22/2014,7,0013700083549,-0.428571429,0,0,1,GR,US,1,27.125,1.2442396313,4.8214285714,6.8877529312,1.7774846274,0.04,0.11,6.87,1.7729032258,7,14,256,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035301661,0,0,0,-0.129475153,0.4394012199,0,0,0,0,0.1506024717,1.0664801486,0,0,0,0.3413144639,0,0,0,0.2489315937,0,0,0,0,-0.31277396,0,0,0,-0.1080978,0,-0.126384403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114309244,0,0,0,0,-0.004284819,0,0,0,0.0045195668,0,0,0,0,0,0,0,1.0980681211,1.9459101491,0.7018091079,-0.183153246,0.0041086107,-0.19064388,-0.007421336,0.5751992342,1.5730702683,1.9271641062,1.929744897,0
70004,06/29/2014,6,0013700083549,-0.428571429,0,0,1,GR,US,1,23.25,1.2619354839,4.89,6.8873217773,1.7773733619,0.05,0.12,6.87,1.7729032258,7,14,256,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163230248,-0.052625311,0,0,0,0.2266794508,-0.073233537,0,0,0,0,-0.025100412,-0.177746691,0,0,0,-0.056885744,0,0,0,-0.041488599,0,0,0,0,0.9602614725,0,0,0,-0.1080978,0,0.7583064153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114309244,0,0,0,0,-0.004062325,0,0,0,-0.011620228,0,0,0,0,0,0,0,0.9439174413,1.7917594692,0.711790393,-0.169031211,0.0031079859,-0.176521844,-0.007421336,0.5751366351,1.5871923035,1.9271641062,1.9296822979,0
70013,04/06/2014,3,0013700083549,0.6666666667,0,0,1,GR,US,1,11.625,1.5458064516,5.99,6.9651143771,1.7974488715,-0.063333333,0,6.99,1.8038709677,7,14,256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07003271,0.4615494339,0.4131831557,0,-0.171033941,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,-0.021236305,0,0.0537768912,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,0.0244239575,0.0244239575,0,0,0,0,0,0,0,0,0,0,0,0.1359084893,0,0,0,0,0.0067264239,0,0,0,-0.027022656,0,0,0,0,0,0,0,0.2977389696,1.0986122887,0.8569384835,-0.025456181,-0.036568856,-0.01991577,0,0.586368366,1.7900914121,1.9444805562,1.9409140288,0
70013,04/13/2014,1,0013700083549,-0.333333333,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,-0.053333333,0.01,6.99,1.8038709677,7,14,256,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073547975,-0.057693679,-0.123027052,0,0.4979309359,0.297169183,0,0,0,0,0.0478187712,1.150581431,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,-0.021236305,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,0.0244239575,0.0244239575,0,0,0,0,0,0,0,0,0,0,0,0.1359084893,0,0,0,0,0.0079132593,0,0,0,-0.044354113,0,0,0,0,0,0,0,-0.800873319,0,1,0.1289329633,-0.040084121,0.1344733746,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70013,04/20/2014,1,0013700083549,-0.333333333,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,-0.043333333,0.02,6.99,1.8038709677,7,14,256,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771797974,-0.069077605,-0.057693679,-0.123027052,0,-0.171033941,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,0.4948155134,0,-0.021236305,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,0.0244239575,0.0244239575,0,0,0,0,0,0,0,0,0,0,0,0.1359084893,0,0,0,0,0.012646565,0,0,0,-0.012937916,0,0,0,0,0,0,0,-0.800873319,0,1,0.1289329633,0.0415660464,0.1344733746,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70013,05/04/2014,3,0013700083549,0.6666666667,0,0,1,GR,US,1,11.625,1.5234408602,5.9033333333,7.0277753842,1.813619454,-0.023333333,0.04,6.99,1.8038709677,7,14,256,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060125155,-0.057693679,-0.123027052,0,-0.171033941,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,-0.021236305,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,0.0244239575,0.0244239575,0,0,0,0,0,0,0,0,0,0,0,0.1359084893,0,0,0,0,0.0097364138,0,0,0,0.0085682887,0,0,0,0,0,0,0,0.2977389696,1.0986122887,0.8445398188,-0.04003043,-0.0266613,-0.034490019,0,0.5953245469,1.7755171631,1.9444805562,1.9498702097,0
70013,06/01/2014,1,0013700083549,-0.333333333,0,0,1,GR,US,1,3.875,1.7161290323,6.65,6.65,1.7161290323,0.0166666667,0.08,6.99,1.8038709677,7,14,256,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329433,-0.013200819,-0.057693679,0.4480062071,0,-0.171033941,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,0.8369917282,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,0.090819753,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,0.555100132,-0.019539166,-0.019539166,0,0,0,0,0,0,0,0,0,0,0,-0.075597358,0,0,0,0,-0.006792888,0,0,0,0.08379171,0,0,0,0,0,0,0,-0.800873319,0,1,0.1289329633,0.0169687046,0.084609673,0,0.5400711919,1.8946168547,1.9444805562,1.8946168547,0
70013,06/08/2014,3,0013700083549,0.6666666667,0,0,1,GR,US,1,11.625,1.4967741935,5.8,6.6666646937,1.7204295984,0.0266666667,0.09,6.99,1.8038709677,7,14,256,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006851327,-0.057693679,-0.123027052,0,-0.171033941,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,0.0578343818,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,-0.019539166,-0.019539166,0,0,0,0,0,0,0,0,0,0,0,-0.075597358,0,0,0,0,-0.009017583,0,0,0,0.0085682887,0,0,0,0,0,0,0,0.2977389696,1.0986122887,0.8297567954,-0.057689675,0.0266125268,-0.052149264,0,0.5425740261,1.7578579176,1.9444805562,1.8971196889,0
70013,06/15/2014,1,0013700083549,-0.333333333,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,0.0366666667,0.1,6.99,1.8038709677,7,14,256,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010620616,-0.057693679,-0.123027052,0,-0.171033941,0.7513786813,0,0,0,0,-0.042839161,-0.213118554,0,1.212753155,-0.104623966,-0.049589151,0.7356052188,-0.051244669,0,-0.070257439,0,-0.021236305,0,-0.006722111,-0.133170571,0,0,0,0,-0.048046347,-0.279281021,-0.019539166,-0.019539166,0,0,0,0,0,0,0,0,0,0,0,-0.130813081,0,0,0,0,-0.007070704,0,0,0,0.0242180604,0,0,0,0,0,0,0,-0.800873319,0,1,0.1289329633,0.0228432384,0.1344733746,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70013,06/22/2014,5,0013700083549,-0.333333333,0,0,1,GR,US,1,19.375,1.3455483871,5.214,6.684613541,1.725061559,0.0466666667,0.11,6.99,1.8038709677,7,14,256,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035301661,-0.057693679,-0.123027052,0,-0.171033941,0.8050687566,0,0,0,0,0.252055357,0.3412484463,0,-0.151594144,-0.104623966,0.3967132103,-0.091950652,0.4099573483,0,-0.003013439,0,-0.021236305,0,-0.006722111,-0.133170571,0,0,0,0,0.3843707791,-0.279281021,-0.019539166,-0.019539166,0,0,0,0,0,0,0,0,0,0,0,-0.130813081,0,0,0,0,-0.007348598,0,0,0,-0.033991326,0,0,0,0,0,0,0,0.8085645934,1.6094379124,0.7459227468,-0.164200277,-0.001837807,-0.158659866,0,0.5452627362,1.6513473155,1.9444805562,1.899808399,0
70013,06/29/2014,10,0013700083549,-0.333333333,0,0,1,GR,US,1,38.75,1.2619354839,4.89,6.6081073703,1.7053180311,0.0566666667,0.12,6.99,1.8038709677,7,14,256,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163230248,-0.052625311,-0.057693679,-0.123027052,0,0.6993066532,-0.308936103,0,0,0,0,-0.042839161,-0.213118554,0,-0.151594144,-0.104623966,-0.049589151,-0.091950652,-0.051244669,0,-0.070257439,0,-0.021236305,0,-0.006722111,1.06536457,0,0,0,0,-0.048046347,1.3998670154,-0.019539166,-0.019539166,0,0,0,0,0,0,0,0,0,0,0,-0.130813081,0,0,0,0,-0.006792888,0,0,0,-0.006840337,0,0,0,0,0,0,0,1.5017117739,2.302585093,0.6995708155,-0.228355289,-0.002838432,-0.222814878,0,0.5337516218,1.5871923035,1.9444805562,1.8882972846,0
70018,04/06/2014,17,0013700083549,0.7272727273,0,0,1,GR,US,1,65.875,1.5133206831,5.8641176471,6.9810912545,1.8015719366,-0.050909091,0,6.99,1.8038709677,7,14,256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081254461,0,0,0,0.0421820883,-0.208260485,0,0,0,0,0.3765651169,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,0.006038776,0,0,0,-0.004795774,0,0,0,0,0,0,0,1.6174608235,2.8332133441,0.8389295632,-0.088100129,-0.048947787,-0.083567065,0,0.5886595819,1.768852027,1.9444805562,1.9432052447,0
70018,04/13/2014,1,0013700083549,-0.272727273,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,-0.040909091,0.01,6.99,1.8038709677,7,14,256,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076085671,0,0,0,1.036812695,0.9994446806,0,0,0,0,0.9465178481,1.2340275364,0,1.3483279447,0,-0.031902635,1.4352049465,0,-0.018598445,-0.08287383,0,-0.017939721,0,0.2512514521,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,0.0048853474,0,0,0,0.0029833394,0,0,0,0,0,0,0,-1.215752521,0,1,0.0875284005,-0.043778998,0.0920614643,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70018,04/20/2014,5,0013700083549,-0.272727273,0,0,1,GR,US,1,19.375,1.8038709677,6.99,6.99,1.8038709677,-0.030909091,0.02,6.99,1.8038709677,7,14,256,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608705818,-0.063766398,0,0,0,-0.27132243,0.1080475812,0,0,0,0,-0.192920795,0.2315437838,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,0.1069956724,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,0.0127209986,0,0,0,-0.030037781,0,0,0,0,0,0,0,0.3936853919,1.6094379124,1,0.0875284005,0.0294108569,0.0920614643,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70018,04/27/2014,5,0013700083549,-0.272727273,0,0,1,GR,US,1,19.375,1.8038709677,6.99,6.99,1.8038709677,-0.020909091,0.03,6.99,1.8038709677,7,14,256,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059423021,0,0,0,-0.27132243,-0.208260485,0,0,0,0,-0.192920795,-0.266795375,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,1.1203675649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,-0.000354763,0,0,0,-0.005493416,0,0,0,0,0,0,0,0.3936853919,1.6094379124,1,0.0875284005,-0.027116347,0.0920614643,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70018,05/04/2014,3,0013700083549,0.7272727273,0,0,1,GR,US,1,11.625,1.5122580645,5.86,6.9761887498,1.8003067741,-0.010909091,0.04,6.99,1.8038709677,7,14,256,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051730385,0,0,0,-0.052888921,-0.202670345,0,0,0,0,-0.192920795,0.2830234073,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,0.0028394132,0,0,0,-0.023463352,0,0,0,0,0,0,0,-0.117140232,1.0986122887,0.8383404864,-0.088802552,-0.019423712,-0.084269488,0,0.5879570805,1.7681496036,1.9444805562,1.9425027433,0
70018,05/11/2014,2,0013700083549,-0.272727273,0,0,1,GR,US,1,7.75,1.6748387097,6.49,6.9784934398,1.8009015329,-0.000909091,0.05,6.99,1.8038709677,7,14,256,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047392711,0,0,0,-0.27132243,-0.208260485,0,0,0,0,-0.192920795,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,0.4436314931,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212370772,0,0,0,0,0.0000984949,0,0,0,0.0005690457,0,0,0,0,0,0,0,-0.52260534,0.6931471806,0.9284692418,0.013310375,-0.015086037,0.0178434388,0,0.5882873911,1.8702625307,1.9444805562,1.9428330539,0
70018,05/18/2014,1,0013700083549,-0.272727273,0,0,1,GR,US,1,3.875,1.8038709677,6.99,6.99,1.8038709677,0.0090909091,0.06,6.99,1.8038709677,7,14,256,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042825249,0,0,0,-0.27132243,-0.208260485,0,0,0,0,-0.192920795,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145484493,0,0,0,0,0.0007294761,0,0,0,0.0207513654,0,0,0,0,0,0,0,-1.215752521,0,1,0.0875284005,-0.010518576,0.0920614643,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70018,05/25/2014,1,0013700083549,-0.272727273,0,0,1,GR,US,1,3.875,1.7161290323,6.65,6.65,1.7161290323,0.0190909091,0.07,6.99,1.8038709677,7,14,256,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569363251,-0.029077594,0,0,0,0.7468405481,-0.208260485,0,0,0,0,-0.192920795,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,0.1156053938,0,0.038655174,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145484493,0,0,0,0,-0.00701437,0,0,0,0.0207513654,0,0,0,0,0,0,0,-1.215752521,0,1,0.0875284005,0.060165405,0.0421977627,0,0.5400711919,1.8946168547,1.9444805562,1.8946168547,0
70018,06/01/2014,3,0013700083549,-0.272727273,0,0,1,GR,US,1,11.625,1.8038709677,6.99,6.99,1.8038709677,0.0290909091,0.08,6.99,1.8038709677,7,14,256,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015938596,0,0,0,-0.145011828,-0.208260485,0,0,0,0,-0.192920795,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,1.1059269859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145484493,0,0,0,0,-0.006511942,0,0,0,0.0418972412,0,0,0,0,0,0,0,-0.117140232,1.0986122887,1,0.0875284005,0.0163680774,0.0920614643,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70018,06/08/2014,7,0013700083549,0.7272727273,0,0,1,GR,US,1,27.125,1.4613824885,5.6628571429,6.6621824135,1.7192728809,0.0390909091,0.09,6.99,1.8038709677,7,14,256,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005686229,0,0,0,-0.27132243,-0.208260485,0,0,0,0,-0.192920795,-0.378878742,0,-0.134832794,0,-0.031902635,-0.143520495,0,-0.018598445,-0.08287383,0,-0.017939721,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145484493,0,0,0,0,-0.006550957,0,0,0,-0.016762411,0,0,0,0,0,0,0,0.7301576285,1.9459101491,0.8101369303,-0.123023595,0.0266204444,-0.118490532,0,0.5419014578,1.7339285604,1.9444805562,1.8964471206,0
70018,06/22/2014,12,0013700083549,-0.272727273,0,0,1,GR,US,1,46.5,1.3019354839,5.045,6.6381564139,1.7130726229,0.0590909091,0.11,6.99,1.8038709677,7,14,256,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27132243,0.5530014819,0,0,0,0,0.2202833927,0.7914730978,0,-0.134832794,0,0.3190263544,-0.143520495,0,0.1859844479,0.4403895728,0,0.1228023157,0,-0.025125145,0,0,0,0,0,-0.044363149,-0.247366061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145484493,0,0,0,0,-0.006880473,0,0,0,-0.006399624,0,0,0,0,0,0,0,1.2691541293,2.4849066498,0.7217453505,-0.238554502,0.0323066734,-0.234021438,0,0.5382886136,1.6183976538,1.9444805562,1.8928342764,0
70019,04/06/2014,6,0013700083549,0.9,0,0,1,GR,US,1,23.25,1.503655914,5.8266666667,7.0200775916,1.8116329269,-0.057,0,6.99,1.8038709677,7,14,256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07003271,0,0,0,-0.26150583,-0.268661258,0,0,0,0,-0.208317085,-0.29976902,0,-0.304228085,-0.038987507,-0.14840517,-0.112242669,-0.056938228,-0.019973523,-0.127822887,0,0,0,-0.014502407,-0.14151216,0,0,0,0,0,-0.35024809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295070888,0,0,0,0,0.0021668419,0,0,0,0.0164332121,0,0,0,0,0,0,0,0.7492460277,1.7917594692,0.8335717692,-0.084154352,-0.029524227,-0.084154352,0,0.5942286081,1.7624450816,1.9444805562,1.9487742709,0
70019,04/13/2014,3,0013700083549,-0.1,0,0,1,GR,US,1,11.625,1.8038709677,6.99,6.99,1.8038709677,-0.047,0.01,6.99,1.8038709677,7,14,256,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073547975,0,0,0,0.5683842357,1.0338580532,0,0,0,0,0.6566803521,1.2931789984,0,1.4599846172,-0.038987507,-0.14840517,0.1203447495,-0.056938228,-0.019973523,-0.127822887,0,0,0,0.1305216598,-0.14151216,0,0,0,0,0,-0.35024809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295070888,0,0,0,0,0.0019085441,0,0,0,0.0212179103,0,0,0,0,0,0,0,0.0560988472,1.0986122887,1,0.0978811223,-0.033039492,0.0978811223,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70019,04/20/2014,2,0013700083549,-0.1,0,0,1,GR,US,1,7.75,1.8038709677,6.99,6.99,1.8038709677,-0.037,0.02,6.99,1.8038709677,7,14,256,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771797974,-0.069077605,0,0,0,-0.26150583,-0.268661258,0,0,0,0,-0.208317085,-0.29976902,0,-0.304228085,-0.038987507,-0.14840517,-0.112242669,-0.056938228,-0.019973523,0.4756434555,0,0,0,-0.014502407,0.3819458145,0,0,0,0,0,-0.35024809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295070888,0,0,0,0,-0.001140876,0,0,0,-0.024484243,0,0,0,0,0,0,0,-0.349366261,0.6931471806,1,0.0978811223,0.0486106755,0.0978811223,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
70019,04/27/2014,3,0013700083549,-0.1,0,0,1,GR,US,1,11.625,1.8038709677,6.99,6.99,1.8038709677,-0.027,0.03,6.99,1.8038709677,7,14,256,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066005077,0,0,0,-0.26150583,-0.268661258,0,0,0,0,-0.208317085,-0.29976902,0,-0.304228085,-0.038987507,-0.14840517,-0.112242669,-0.056938228,-0.019973523,-0.127822887,0,0,0,-0.014502407,-0.14151216,0,0,0,0,0,1.4852451015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295070888,0,0,0,0,0.0067857878,0,0,0,-0.014121456,0,0,0,0,0,0,0,0.0560988472,1.0986122887,1,0.0978811223,-0.025496594,0.0978811223,0,0.5899348934,1.9444805562,1.9444805562,1.9444805562,0
