store,WeekEnding,Units,UPC,FeatureOnly,DisplayOnly,FeatureDisplay,MultQty,OUTLET,Region,Categoryid,volume,Price,PriU,BasePriu,BasePrice,TrendIndex,CatTrendIndex,RegPriU,RegPrice,MfrID,BrandID,PPGID,WeekOfYear,HLDY_EA_LG,HLDY_EA_HW,HLDY_ME_LG,HLDY_ME_HW,HLDY_ID_LG,HLDY_ID_HW,HLDY_LA_LG,HLDY_LA_HW,HLDY_HA_LG,HLDY_HA_HW,HLDY_TX_LG,HLDY_TX_HW,HLDY_XM_LG,HLDY_XM_HW,HLDY_NY_LG,HLDY_NY_HW,HLDY_SU_LG,HLDY_SU_HW,HLDY_VA_LG,HLDY_VA_HW,LogHolidayIndex,LogWeekofyearIndex,Lift10,Lift12,Lift20,Lift33,Lift45,Lift115,Lift189,Lift228,Lift236,Lift239,Lift242,Lift248,Lift254,Lift255,Lift258,Lift259,Lift260,Lift261,Lift263,Lift265,Lift266,Lift271,Lift272,Lift276,Lift279,Lift282,Lift289,Lift293,Lift298,Lift311,AbsPrice10,AbsPrice12,AbsPrice20,AbsPrice33,AbsPrice45,AbsPrice115,AbsPrice189,AbsPrice228,AbsPrice236,AbsPrice239,AbsPrice242,AbsPrice248,AbsPrice254,AbsPrice255,AbsPrice258,AbsPrice259,AbsPrice260,AbsPrice261,AbsPrice263,AbsPrice265,AbsPrice266,AbsPrice271,AbsPrice272,AbsPrice276,AbsPrice279,AbsPrice282,AbsPrice289,AbsPrice293,AbsPrice298,AbsPrice311,LogVolume,LogUnits,Discount,LogPriceIndex,LogSeason,LogPrice,LogRegPrice,LogBasePrice,LogPriu,LogRegPriu,LogBasePriu,LogSpecialPack
49307,02/21/2016,2,0013700083469,-0.071428571,0,0,1,GR,US,1,12.875,1.8625242718,11.99,11.99,1.8625242718,0.0578571429,0.98,11.99,1.8625242718,7,14,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017014016,0,0,0,-0.025481764,0,0,0,0,-0.09450056,0,-0.110490317,-0.354930527,0,0,0,0,0,0,0,0,0,0,0,0,-0.359847785,0,-0.138574359,0,-0.382617868,-0.257697233,0,0,0,-0.029292409,0,0,0,0,0,0,0,0.0186778193,0,0,0,0,0,0,0,0,0,0,0,0.0682311913,0,0,0.0186778193,0.0972204143,0,0,0.2886500034,0.6931471806,1,0,-0.040928429,0,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49307,02/28/2016,1,0013700083469,-0.071428571,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,0.0678571429,0.99,11.99,1.8625242718,7,14,247,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025481764,0,0,0,0,-0.09450056,0,-0.110490317,0.5819176646,0,0,0,0,0,0,0,0,0,0,0,0,1.1153018039,0,0.102930764,0,2.5934123116,1.712485153,0,0,0,-0.029292409,0,0,0,0,0,0,0,-0.068485337,0,0,0,0,0,0,0,0,0,0,0,0.0682311913,0,0,-0.068485337,0.0972204143,0,0,-0.404497177,0,1,0,-0.023914413,0,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49307,03/20/2016,1,0013700083469,-0.071428571,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,0.0978571429,1.02,11.99,1.8625242718,7,14,247,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081655786,-0.037228739,0,0,0,-0.025481764,0,0,0,0,-0.09450056,0,-0.110490317,0.3184746648,0,0,0,0,0,0,0,0,0,0,0,0,-0.359847785,0,0.2121716278,0,-0.382617868,-0.257697233,0,0,0,-0.029292409,0,0,0,0,0,0,0,-0.068485337,0,0,0,0,0,0,0,0,0,0,0,0.0392100019,0,0,-0.068485337,0.0546607999,0,0,-0.404497177,0,1,0,-0.052977573,0,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49307,03/27/2016,1,0013700083469,-0.071428571,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,0.1078571429,1.03,11.99,1.8625242718,7,14,247,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669547063,-0.055833261,0,0,0,-0.025481764,0,0,0,0,-0.09450056,0,-0.110490317,1.2757672551,0,0,0,0,0,0,0,0,0,0,0,0,-0.359847785,0,0.4436419118,0,-0.382617868,-0.257697233,0,0,0,-0.029292409,0,0,0,0,0,0,0,-0.068485337,0,0,0,0,0,0,0,0,0,0,0,0.0392100019,0,0,-0.068485337,0.0546607999,0,0,-0.404497177,0,1,0,-0.012792967,0,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,02/15/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.295740741,0.45,11.99,1.8625242718,7,14,247,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.036470952,0.0107053188,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,-0.18005554,-0.122834971,-0.097463197,-0.094724326,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,-0.5960371,0,1,0.0016127259,-0.026845142,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,02/22/2015,2,0013700083469,-0.037037037,0,0,1,GR,US,1,12.875,1.8625242718,11.99,11.99,1.8625242718,-0.285740741,0.46,11.99,1.8625242718,7,14,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017014016,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,0.1561066667,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,0.1835469218,1.1521972437,-0.087748567,-0.127245739,-0.18005554,-0.122834971,-0.097463197,-0.094724326,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,0.0971100803,0.6931471806,1,0.0016127259,-0.018093526,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,03/01/2015,3,0013700083469,-0.037037037,0,0,1,GR,US,1,19.3125,1.8625242718,11.99,11.99,1.8625242718,-0.275740741,0.47,11.99,1.8625242718,7,14,247,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,-0.18005554,-0.122834971,-0.097463197,-0.094724326,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,0.5025751885,1.0986122887,1,0.0016127259,-0.001079509,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,03/08/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.265740741,0.48,11.99,1.8625242718,7,14,247,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006784618,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,0.2474470425,1.2801762772,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,0.0747785694,1.6962501348,-0.18005554,-0.122834971,-0.037359273,-0.094724326,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,-0.5960371,0,1,0.0016127259,-0.007864127,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,03/15/2015,3,0013700083469,-0.037037037,0,0,1,GR,US,1,19.3125,1.8625242718,11.99,11.99,1.8625242718,-0.255740741,0.49,11.99,1.8625242718,7,14,247,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019385901,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,0.2337806225,-0.028290486,-0.070076237,-0.127245739,-0.18005554,-0.122834971,-0.003152518,-0.067573337,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,0.5025751885,1.0986122887,1,0.0016127259,-0.02046541,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,03/22/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.245740741,0.5,11.99,1.8625242718,7,14,247,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037228739,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,0.5695942672,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,0.2867360143,-0.127245739,-0.18005554,-0.122834971,0.0078973184,-0.039664548,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,-0.5960371,0,1,0.0016127259,-0.038308248,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,03/29/2015,2,0013700083469,-0.037037037,0,0,1,GR,US,1,12.875,1.8625242718,11.99,11.99,1.8625242718,-0.235740741,0.51,11.99,1.8625242718,7,14,247,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081655786,-0.055833261,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,0.6356787625,0,0,0,0,0,0,0,0,0,0,0,0,1.1136349573,-0.028290486,0.3996756609,0.6918880258,-0.18005554,-0.122834971,0.0078973184,-0.035300905,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,0.0971100803,0.6931471806,1,0.0016127259,-0.048747191,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,04/05/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.225740741,0.52,11.99,1.8625242718,7,14,247,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669547063,-0.062179855,0,-0.100507166,0,-0.012297506,0,0,0,0,0.5617552518,0,-0.127983539,0.0419558735,0,0,0,0,0,0,0,0,0,0,0,0,0.6618285613,-0.028290486,-0.087748567,-0.127245739,-0.18005554,-0.122834971,-0.046169903,-0.033355379,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.056429048,-0.086780228,-0.5960371,0,1,0.0016127259,0.0036953415,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,04/12/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.215740741,0.53,11.99,1.8625242718,7,14,247,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062491851,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,-0.18005554,-0.122834971,0.0078973184,-0.031545424,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.061593459,-0.086780228,-0.5960371,0,1,0.0016127259,-0.063571361,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,04/19/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.205740741,0.54,11.99,1.8625242718,7,14,247,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056860446,0,0.689089144,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,0.7396865682,-0.028290486,-0.087748567,0.6336054787,-0.18005554,-0.122834971,0.0078973184,-0.015797067,0,-0.050937712,0,-0.068225172,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.081465126,-0.086780228,-0.5960371,0,1,0.0016127259,-0.057939955,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,04/26/2015,3,0013700083469,-0.037037037,0,0,1,GR,US,1,19.3125,1.8625242718,11.99,11.99,1.8625242718,-0.195740741,0.55,11.99,1.8625242718,7,14,247,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05177407,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,0.1229593813,0.1749634191,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,0.4560258855,-0.127245739,-0.18005554,-0.122834971,0.0078973184,0.0186043597,0,-0.050937712,0,0.0155057209,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.087823324,-0.086780228,0.5025751885,1.0986122887,1,0.0016127259,-0.052853579,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,05/03/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.185740741,0.56,11.99,1.8625242718,7,14,247,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051731125,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,0.4846902128,-0.122834971,0.0078973184,-0.010954443,0,-0.050937712,0,0.0155057209,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.070260527,-0.086780228,-0.5960371,0,1,0.0016127259,-0.052810634,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,05/10/2015,4,0013700083469,-0.037037037,0,0,1,GR,US,1,25.75,1.8625242718,11.99,11.99,1.8625242718,-0.175740741,0.57,11.99,1.8625242718,7,14,247,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056121745,0,-0.100507166,0,-0.012297506,0,0,0,0,0.2020459,0,0.296965992,1.094382253,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,-0.18005554,-0.122834971,0.0078973184,-0.044797152,0,-0.050937712,0,0.0155057209,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.077248675,-0.086780228,0.7902572609,1.3862943611,1,0.0016127259,-0.057201254,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,05/17/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.165740741,0.58,11.99,1.8625242718,7,14,247,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053380001,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,-0.127245739,-0.060584985,-0.122834971,0.0078973184,-0.017653388,0,-0.050937712,0,0.0155057209,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.036034051,-0.086780228,-0.5960371,0,1,0.0016127259,-0.05445951,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
49318,05/24/2015,1,0013700083469,-0.037037037,0,0,1,GR,US,1,6.4375,1.8625242718,11.99,11.99,1.8625242718,-0.155740741,0.59,11.99,1.8625242718,7,14,247,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001985492,-0.039821301,0,-0.100507166,0,-0.012297506,0,0,0,0,-0.059319921,0,-0.127983539,-0.269776115,0,0,0,0,0,0,0,0,0,0,0,0,-0.284505487,-0.028290486,-0.087748567,0.0892670123,0.2247645473,-0.122834971,0.0078973184,-0.031545424,0,-0.050937712,0,0.0155057209,0,0,-0.009201933,-0.009201933,0,0.0080706626,0,0,0,0,0,0,0,0,0,0,0,-0.008893967,0,0,0.0080706626,-0.104611356,-0.074247773,-0.086780228,-0.5960371,0,1,0.0016127259,-0.038915319,0.0016127259,0,0.621932703,2.484072969,2.484072969,2.484072969,0
